 #Opacity coefficient HI (B5V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
  0.22084805653710246        2.7525741993500384E-019   1.5374395079664124E-022
  0.22079929344226099        2.7543795363557248E-019   1.5384532700638803E-022
  0.22075055187637968        2.7561856567104701E-019   1.5394674769421771E-022
  0.22070183182520414        2.7579925605796251E-019   1.5404821286984091E-022
  0.22065313327449249        2.7598002481285398E-019   1.5414972254296809E-022
  0.22060445621001545        2.7616087195225627E-019   1.5425127672330989E-022
  0.22055580061755625        2.7634179749270391E-019   1.5435287542057677E-022
  0.22050716648291069        2.7652280145073096E-019   1.5445451864447924E-022
  0.22045855379188711        2.7670388384287144E-019   1.5455620640472779E-022
  0.22040996253030637        2.7688504468565922E-019   1.5465793871103293E-022
  0.22036139268400176        2.7706628399562768E-019   1.5475971557310508E-022
  0.22031284423881911        2.7724760178930997E-019   1.5486153700065466E-022
  0.22026431718061673        2.7742899808323923E-019   1.5496340300339212E-022
  0.22021581149526537        2.7761047289394807E-019   1.5506531359102791E-022
  0.22016732716864817        2.7779202623796893E-019   1.5516726877327232E-022
  0.22011886418666080        2.7797365813183394E-019   1.5526926855983579E-022
  0.22007042253521128        2.7815536859207513E-019   1.5537131296042867E-022
  0.22002200220022003        2.7833715763522420E-019   1.5547340198476131E-022
  0.21997360316761988        2.7851902527781258E-019   1.5557553564254400E-022
  0.21992522542335605        2.7870097153637137E-019   1.5567771394348710E-022
  0.21987686895338610        2.7888299642743157E-019   1.5577993689730087E-022
  0.21982853374367992        2.7906509996752381E-019   1.5588220451369562E-022
  0.21978021978021978        2.7924728217317859E-019   1.5598451680238152E-022
  0.21973192704900021        2.7942954306092582E-019   1.5608687377306895E-022
  0.21968365553602812        2.7961188264729568E-019   1.5618927543546804E-022
  0.21963540522732264        2.7979430094881769E-019   1.5629172179928909E-022
  0.21958717610891523        2.7997679798202115E-019   1.5639421287424219E-022
  0.21953896816684962        2.8015937376343545E-019   1.5649674867003758E-022
  0.21949078138718173        2.8034202830958930E-019   1.5659932919638542E-022
  0.21944261575597981        2.8052476163701133E-019   1.5670195446299592E-022
  0.21939447125932426        2.8070757376222991E-019   1.5680462447957907E-022
  0.21934634788330773        2.8089046470177322E-019   1.5690733925584511E-022
  0.21929824561403508        2.8107343447216908E-019   1.5701009880150412E-022
  0.21925016443762332        2.8125648308994504E-019   1.5711290312626616E-022
  0.21920210434020165        2.8143961057162856E-019   1.5721575223984123E-022
  0.21915406530791146        2.8162281693374663E-019   1.5731864615193952E-022
  0.21910604732690622        2.8180610219282623E-019   1.5742158487227098E-022
  0.21905805038335158        2.8198946636539386E-019   1.5752456841054565E-022
  0.21901007446342532        2.8217290946797588E-019   1.5762759677647358E-022
  0.21896211955331726        2.8235643151709831E-019   1.5773066997976467E-022
  0.21891418563922943        2.8254003252928712E-019   1.5783378803012894E-022
  0.21886627270737580        2.8272371252106769E-019   1.5793695093727635E-022
  0.21881838074398249        2.8290747150896544E-019   1.5804015871091684E-022
  0.21877050973528769        2.8309130950950550E-019   1.5814341136076030E-022
  0.21872265966754156        2.8327522653921256E-019   1.5824670889651670E-022
  0.21867483052700634        2.8345922261461118E-019   1.5835005132789588E-022
  0.21862702229995629        2.8364329775222570E-019   1.5845343866460775E-022
  0.21857923497267759        2.8382745196858022E-019   1.5855687091636209E-022
  0.21853146853146854        2.8401168528019839E-019   1.5866034809286889E-022
  0.21848372296263929        2.8419599770360383E-019   1.5876387020383787E-022
  0.21843599825251200        2.8438038925531991E-019   1.5886743725897886E-022
  0.21838829438742083        2.8456485995186942E-019   1.5897104926800164E-022
  0.21834061135371180        2.8474940980977534E-019   1.5907470624061607E-022
  0.21829294913774286        2.8493403884556005E-019   1.5917840818653182E-022
  0.21824530772588388        2.8511874707574595E-019   1.5928215511545867E-022
  0.21819768710451670        2.8530353451685496E-019   1.5938594703710640E-022
  0.21815008726003490        2.8548840118540886E-019   1.5948978396118465E-022
  0.21810250817884405        2.8567334709792916E-019   1.5959366589740317E-022
  0.21805494984736154        2.8585837227093705E-019   1.5969759285547161E-022
  0.21800741225201656        2.8604347672095360E-019   1.5980156484509966E-022
  0.21795989537925023        2.8622866046449949E-019   1.5990558187599699E-022
  0.21791239921551536        2.8641392351809523E-019   1.6000964395787323E-022
  0.21786492374727670        2.8659926589826103E-019   1.6011375110043792E-022
  0.21781746896101067        2.8678468762151689E-019   1.6021790331340078E-022
  0.21777003484320556        2.8697018870438251E-019   1.6032210060647135E-022
  0.21772262138036141        2.8715576916337743E-019   1.6042634298935924E-022
  0.21767522855898999        2.8734142901502077E-019   1.6053063047177390E-022
  0.21762785636561480        2.8752716827583147E-019   1.6063496306342498E-022
  0.21758050478677110        2.8771298696232834E-019   1.6073934077402196E-022
  0.21753317380900589        2.8789888509102978E-019   1.6084376361327435E-022
  0.21748586341887777        2.8808486267845397E-019   1.6094823159089164E-022
  0.21743857360295715        2.8827091974111888E-019   1.6105274471658332E-022
  0.21739130434782608        2.8845705629554221E-019   1.6115730300005887E-022
  0.21734405564007825        2.8864327235824136E-019   1.6126190645102768E-022
  0.21729682746631898        2.8882956794573358E-019   1.6136655507919925E-022
  0.21724961981316532        2.8901594307453569E-019   1.6147124889428290E-022
  0.21720243266724587        2.8920239776116448E-019   1.6157598790598813E-022
  0.21715526601520088        2.8938893202213619E-019   1.6168077212402422E-022
  0.21710811984368214        2.8957554587396729E-019   1.6178560155810068E-022
  0.21706099413935315        2.8976223933317333E-019   1.6189047621792671E-022
  0.21701388888888890        2.8994901241627030E-019   1.6199539611321172E-022
  0.21696680407897592        2.9013586513977343E-019   1.6210036125366505E-022
  0.21691973969631237        2.9032279752019782E-019   1.6220537164899591E-022
  0.21687269572760789        2.9050980957405861E-019   1.6231042730891369E-022
  0.21682567215958370        2.9069690131787016E-019   1.6241552824312756E-022
  0.21677866897897247        2.9088407276814703E-019   1.6252067446134693E-022
  0.21673168617251842        2.9107132394140330E-019   1.6262586597328084E-022
  0.21668472372697725        2.9125865485415286E-019   1.6273110278863867E-022
  0.21663778162911612        2.9144606552290940E-019   1.6283638491712953E-022
  0.21659085986571366        2.9163355596418623E-019   1.6294171236846270E-022
  0.21654395842355997        2.9182112619449651E-019   1.6304708515234728E-022
  0.21649707728945658        2.9200877623035308E-019   1.6315250327849248E-022
  0.21645021645021645        2.9219650608826856E-019   1.6325796675660743E-022
  0.21640337589266392        2.9238431578475536E-019   1.6336347559640124E-022
  0.21635655560363479        2.9257220533632547E-019   1.6346902980758304E-022
  0.21630975556997620        2.9276017475949095E-019   1.6357462939986190E-022
  0.21626297577854672        2.9294822407076319E-019   1.6368027438294695E-022
  0.21621621621621623        2.9313635328665362E-019   1.6378596476654724E-022
  0.21616947686986598        2.9332456242367338E-019   1.6389170056037183E-022
  0.21612275772638859        2.9351285149833337E-019   1.6399748177412970E-022
  0.21607605877268798        2.9370122052714397E-019   1.6410330841752990E-022
  0.21602937999567942        2.9388966952661568E-019   1.6420918050028142E-022
  0.21598272138228941        2.9407819851325864E-019   1.6431509803209332E-022
  0.21593608291945585        2.9426680750358250E-019   1.6442106102267447E-022
  0.21588946459412781        2.9445549651409686E-019   1.6452706948173390E-022
  0.21584286639326569        2.9464426556131122E-019   1.6463312341898048E-022
  0.21579628830384118        2.9483311466173442E-019   1.6473922284412322E-022
  0.21574973031283712        2.9502204383187552E-019   1.6484536776687098E-022
  0.21570319240724764        2.9521105308824288E-019   1.6495155819693260E-022
  0.21565667457407806        2.9540014244734495E-019   1.6505779414401707E-022
  0.21561017680034497        2.9558931192568972E-019   1.6516407561783311E-022
  0.21556369907307610        2.9577856153978493E-019   1.6527040262808971E-022
  0.21551724137931033        2.9596789130613831E-019   1.6537677518449566E-022
  0.21547080370609784        2.9615730124125698E-019   1.6548319329675970E-022
  0.21542438604049979        2.9634679136164807E-019   1.6558965697459070E-022
  0.21537798836958863        2.9653636168381841E-019   1.6569616622769739E-022
  0.21533161068044790        2.9672601222427448E-019   1.6580272106578862E-022
  0.21528525296017223        2.9691574299952252E-019   1.6590932149857302E-022
  0.21523891519586741        2.9710555402606870E-019   1.6601596753575949E-022
  0.21519259737465032        2.9729544532041872E-019   1.6612265918705657E-022
  0.21514629948364888        2.9748541689907815E-019   1.6622939646217307E-022
  0.21510002151000215        2.9767546877855215E-019   1.6633617937081768E-022
  0.21505376344086022        2.9786560097534590E-019   1.6644300792269897E-022
  0.21500752526338421        2.9805581350596408E-019   1.6654988212752577E-022
  0.21496130696474636        2.9824610638691125E-019   1.6665680199500660E-022
  0.21491510853212981        2.9843647963469165E-019   1.6676376753485009E-022
  0.21486892995272883        2.9862693326580925E-019   1.6687077875676487E-022
  0.21482277121374865        2.9881746729676794E-019   1.6697783567045954E-022
  0.21477663230240548        2.9900808174407109E-019   1.6708493828564269E-022
  0.21473051320592657        2.9919877662422200E-019   1.6719208661202291E-022
  0.21468441391155002        2.9938955195372372E-019   1.6729928065930862E-022
  0.21463833440652499        2.9958040774907888E-019   1.6740652043720848E-022
  0.21459227467811159        2.9977134402679019E-019   1.6751380595543095E-022
  0.21454623471358078        2.9996236080335968E-019   1.6762113722368457E-022
  0.21450021450021450        3.0015345809528937E-019   1.6772851425167780E-022
  0.21445421402530560        3.0034463591908108E-019   1.6783593704911914E-022
  0.21440823327615779        3.0053589429123629E-019   1.6794340562571695E-022
  0.21436227224008575        3.0072723322825623E-019   1.6805091999117974E-022
  0.21431633090441490        3.0091865274664187E-019   1.6815848015521598E-022
  0.21427040925648169        3.0111015286289390E-019   1.6826608612753398E-022
  0.21422450728363324        3.0130173359351284E-019   1.6837373791784219E-022
  0.21417862497322768        3.0149339495499893E-019   1.6848143553584899E-022
  0.21413276231263384        3.0168513696385201E-019   1.6858917899126263E-022
  0.21408691928923143        3.0187695963657205E-019   1.6869696829379161E-022
  0.21404109589041095        3.0206886298965824E-019   1.6880480345314419E-022
  0.21399529210357371        3.0226084703960999E-019   1.6891268447902872E-022
  0.21394950791613179        3.0245291180292620E-019   1.6902061138115341E-022
  0.21390374331550802        3.0264505729610560E-019   1.6912858416922665E-022
  0.21385799828913601        3.0283728353564661E-019   1.6923660285295663E-022
  0.21381227282446014        3.0302959053804737E-019   1.6934466744205165E-022
  0.21376656690893545        3.0322197831980599E-019   1.6945277794621984E-022
  0.21372088053002777        3.0341444689742016E-019   1.6956093437516958E-022
  0.21367521367521367        3.0360699628738717E-019   1.6966913673860899E-022
  0.21362956633198035        3.0379962650620439E-019   1.6977738504624627E-022
  0.21358393848782573        3.0399233757036865E-019   1.6988567930778955E-022
  0.21353833013025839        3.0418512949637666E-019   1.6999401953294704E-022
  0.21349274124679760        3.0437800230072491E-019   1.7010240573142692E-022
  0.21344717182497333        3.0457095599990959E-019   1.7021083791293720E-022
  0.21340162185232608        3.0476399061042665E-019   1.7031931608718615E-022
  0.21335609131640709        3.0495710614877165E-019   1.7042784026388169E-022
  0.21331058020477817        3.0515030263144012E-019   1.7053641045273208E-022
  0.21326508850501172        3.0534358007492723E-019   1.7064502666344524E-022
  0.21321961620469082        3.0553693849572794E-019   1.7075368890572926E-022
  0.21317416329140909        3.0573037791033681E-019   1.7086239718929221E-022
  0.21312872975277067        3.0592389833524850E-019   1.7097115152384211E-022
  0.21308331557639038        3.0611749978695693E-019   1.7107995191908690E-022
  0.21303792074989347        3.0631118228195608E-019   1.7118879838473462E-022
  0.21299254526091588        3.0650494583673979E-019   1.7129769093049325E-022
  0.21294718909710392        3.0669879046780129E-019   1.7140662956607072E-022
  0.21290185224611455        3.0689271619163388E-019   1.7151561430117500E-022
  0.21285653469561516        3.0708672302473033E-019   1.7162464514551398E-022
  0.21281123643328367        3.0728081098358340E-019   1.7173372210879552E-022
  0.21276595744680851        3.0747498008468546E-019   1.7184284520072766E-022
  0.21272069772388855        3.0766923034452867E-019   1.7195201443101820E-022
  0.21267545725223308        3.0786356177960503E-019   1.7206122980937499E-022
  0.21263023601956199        3.0805797440640601E-019   1.7217049134550587E-022
  0.21258503401360543        3.0825246824142317E-019   1.7227979904911874E-022
  0.21253985122210414        3.0844704330114762E-019   1.7238915292992135E-022
  0.21249468763280918        3.0864169960207024E-019   1.7249855299762156E-022
  0.21244954323348206        3.0883643716068174E-019   1.7260799926192707E-022
  0.21240441801189464        3.0903125599347243E-019   1.7271749173254577E-022
  0.21235931195582927        3.0922615611693254E-019   1.7282703041918526E-022
  0.21231422505307856        3.0942113754755185E-019   1.7293661533155348E-022
  0.21226915729144555        3.0961620030182011E-019   1.7304624647935800E-022
  0.21222410865874364        3.0981134439622671E-019   1.7315592387230659E-022
  0.21217907914279652        3.1000656984726078E-019   1.7326564752010697E-022
  0.21213406873143828        3.1020187667141107E-019   1.7337541743246672E-022
  0.21208907741251326        3.1039726488516649E-019   1.7348523361909364E-022
  0.21204410517387617        3.1059273450501512E-019   1.7359509608969525E-022
  0.21199915200339198        3.1078828554744536E-019   1.7370500485397929E-022
  0.21195421788893598        3.1098391802894491E-019   1.7381495992165330E-022
  0.21190930281839374        3.1117963196600152E-019   1.7392496130242496E-022
  0.21186440677966101        3.1137542737510248E-019   1.7403500900600176E-022
  0.21181952976064394        3.1157130427273493E-019   1.7414510304209129E-022
  0.21177467174925879        3.1176726267538583E-019   1.7425524342040122E-022
  0.21172983273343213        3.1196330259954176E-019   1.7436543015063896E-022
  0.21168501270110077        3.1215942406168898E-019   1.7447566324251210E-022
  0.21164021164021163        3.1235562707831392E-019   1.7458594270572811E-022
  0.21159542953872196        3.1255191166590207E-019   1.7469626854999457E-022
  0.21155066638459910        3.1274827784093933E-019   1.7480664078501888E-022
  0.21150592216582065        3.1294472561991101E-019   1.7491705942050848E-022
  0.21146119687037429        3.1314125501930217E-019   1.7502752446617091E-022
  0.21141649048625794        3.1333786605559764E-019   1.7513803593171355E-022
  0.21137180300147959        3.1353455874528222E-019   1.7524859382684383E-022
  0.21132713440405748        3.1373133310484009E-019   1.7535919816126919E-022
  0.21128248468201985        3.1392818915075546E-019   1.7546984894469693E-022
  0.21123785382340515        3.1412512689951215E-019   1.7558054618683448E-022
  0.21119324181626187        3.1432214636759374E-019   1.7569128989738920E-022
  0.21114864864864866        3.1451924757148374E-019   1.7580208008606842E-022
  0.21110407430863415        3.1471643052766518E-019   1.7591291676257950E-022
  0.21105951878429718        3.1491369525262084E-019   1.7602379993662969E-022
  0.21101498206372651        3.1511104176283345E-019   1.7613472961792631E-022
  0.21097046413502110        3.1530847007478522E-019   1.7624570581617667E-022
  0.21092596498628982        3.1550598020495845E-019   1.7635672854108800E-022
  0.21088148460565162        3.1570357216983490E-019   1.7646779780236751E-022
  0.21083702298123549        3.1590124598589622E-019   1.7657891360972260E-022
  0.21079258010118043        3.1609900166962358E-019   1.7669007597286033E-022
  0.21074815595363541        3.1629683923749838E-019   1.7680128490148798E-022
  0.21070375052675938        3.1649475870600124E-019   1.7691254040531268E-022
  0.21065936380872130        3.1669276009161285E-019   1.7702384249404169E-022
  0.21061499578770007        3.1689084341081352E-019   1.7713519117738204E-022
  0.21057064645188461        3.1708900868008345E-019   1.7724658646504100E-022
  0.21052631578947367        3.1728725591590246E-019   1.7735802836672563E-022
  0.21048200378867607        3.1748558513475000E-019   1.7746951689214311E-022
  0.21043771043771045        3.1768399635310563E-019   1.7758105205100045E-022
  0.21039343572480540        3.1788248958744837E-019   1.7769263385300478E-022
  0.21034917963819941        3.1808106485425702E-019   1.7780426230786316E-022
  0.21030494216614090        3.1827972217001026E-019   1.7791593742528268E-022
  0.21026072329688814        3.1847846155118630E-019   1.7802765921497031E-022
  0.21021652301870927        3.1867728301426344E-019   1.7813942768663311E-022
  0.21017234131988230        3.1887618657571937E-019   1.7825124284997813E-022
  0.21012817818869511        3.1907517225203171E-019   1.7836310471471226E-022
  0.21008403361344538        3.1927424005967786E-019   1.7847501329054257E-022
  0.21003990758244068        3.1947339001513486E-019   1.7858696858717596E-022
  0.20999580008399832        3.1967262213487963E-019   1.7869897061431939E-022
  0.20995171110644550        3.1987193643538859E-019   1.7881101938167981E-022
  0.20990764063811923        3.2007133293313832E-019   1.7892311489896415E-022
  0.20986358866736621        3.2027081164460475E-019   1.7903525717587929E-022
  0.20981955518254300        3.2047037258626375E-019   1.7914744622213208E-022
  0.20977554017201594        3.2067001577459101E-019   1.7925968204742945E-022
  0.20973154362416108        3.2086974122606165E-019   1.7937196466147821E-022
  0.20968756552736423        3.2106954895715101E-019   1.7948429407398521E-022
  0.20964360587002095        3.2126943898433382E-019   1.7959667029465732E-022
  0.20959966464053659        3.2146941132408464E-019   1.7970909333320133E-022
  0.20955574182732606        3.2166946599287800E-019   1.7982156319932400E-022
  0.20951183741881416        3.2186960300718764E-019   1.7993407990273210E-022
  0.20946795140343527        3.2206982238348768E-019   1.8004664345313245E-022
  0.20942408376963351        3.2227012413825170E-019   1.8015925386023180E-022
  0.20938023450586266        3.2247050828795291E-019   1.8027191113373678E-022
  0.20933640360058614        3.2267097484906450E-019   1.8038461528335426E-022
  0.20929259104227710        3.2287152383805920E-019   1.8049736631879086E-022
  0.20924879681941830        3.2307215527140972E-019   1.8061016424975322E-022
  0.20920502092050208        3.2327286916558835E-019   1.8072300908594813E-022
  0.20916126333403054        3.2347366553706714E-019   1.8083590083708220E-022
  0.20911752404851527        3.2367454440231803E-019   1.8094883951286204E-022
  0.20907380305247752        3.2387550577781259E-019   1.8106182512299429E-022
  0.20903010033444816        3.2407654968002205E-019   1.8117485767718559E-022
  0.20898641588296760        3.2427767612541763E-019   1.8128793718514257E-022
  0.20894274968658588        3.2447888513047013E-019   1.8140106365657173E-022
  0.20889910173386256        3.2468017671165005E-019   1.8151423710117973E-022
  0.20885547201336674        3.2488155088542780E-019   1.8162745752867300E-022
  0.20881186051367717        3.2508300766827354E-019   1.8174072494875816E-022
  0.20876826722338204        3.2528454707665702E-019   1.8185403937114173E-022
  0.20872469213107911        3.2548616912704797E-019   1.8196740080553026E-022
  0.20868113522537562        3.2568787383591544E-019   1.8208080926163015E-022
  0.20863759649488839        3.2588966121972878E-019   1.8219426474914798E-022
  0.20859407592824364        3.2609153129495678E-019   1.8230776727779008E-022
  0.20855057351407716        3.2629348407806795E-019   1.8242131685726300E-022
  0.20850708924103420        3.2649551958553068E-019   1.8253491349727319E-022
  0.20846362309776945        3.2669763783381313E-019   1.8264855720752697E-022
  0.20842017507294705        3.2689983883938304E-019   1.8276224799773083E-022
  0.20837674515524068        3.2710212261870804E-019   1.8287598587759110E-022
  0.20833333333333334        3.2730448918825550E-019   1.8298977085681418E-022
  0.20828993959591752        3.2750693856449251E-019   1.8310360294510646E-022
  0.20824656393169513        3.2770947076388586E-019   1.8321748215217421E-022
  0.20820320632937747        3.2791208580290221E-019   1.8333140848772379E-022
  0.20815986677768525        3.2811478369800782E-019   1.8344538196146158E-022
  0.20811654526534859        3.2831756446566883E-019   1.8355940258309378E-022
  0.20807324178110695        3.2852042812235115E-019   1.8367347036232674E-022
  0.20802995631370919        3.2872337468452028E-019   1.8378758530886667E-022
  0.20798668885191349        3.2892640416864164E-019   1.8390174743241984E-022
  0.20794343938448742        3.2912951659118037E-019   1.8401595674269253E-022
  0.20790020790020791        3.2933271196860111E-019   1.8413021324939088E-022
  0.20785699438786115        3.2953599031736863E-019   1.8424451696222122E-022
  0.20781379883624274        3.2973935165394727E-019   1.8435886789088966E-022
  0.20777062123415749        3.2994279599480105E-019   1.8447326604510235E-022
  0.20772746157041960        3.3014632335639396E-019   1.8458771143456551E-022
  0.20768431983385255        3.3034993375518943E-019   1.8470220406898528E-022
  0.20764119601328904        3.3055362720765094E-019   1.8481674395806779E-022
  0.20759809009757110        3.3075740373024153E-019   1.8493133111151912E-022
  0.20755500207555003        3.3096126333942409E-019   1.8504596553904543E-022
  0.20751193193608633        3.3116520605166114E-019   1.8516064725035283E-022
  0.20746887966804980        3.3136923188341514E-019   1.8527537625514729E-022
  0.20742584526031943        3.3157334085114821E-019   1.8539015256313500E-022
  0.20738282870178348        3.3177753297132202E-019   1.8550497618402184E-022
  0.20733982998133940        3.3198180826039843E-019   1.8561984712751398E-022
  0.20729684908789386        3.3218616673483862E-019   1.8573476540331740E-022
  0.20725388601036268        3.3239060841110384E-019   1.8584973102113802E-022
  0.20721094073767096        3.3259513330565468E-019   1.8596474399068191E-022
  0.20716801325875284        3.3279974143495211E-019   1.8607980432165508E-022
  0.20712510356255179        3.3300443281545614E-019   1.8619491202376332E-022
  0.20708221163802029        3.3320920746362722E-019   1.8631006710671275E-022
  0.20703933747412009        3.3341406539592501E-019   1.8642526958020918E-022
  0.20699648105982199        3.3361900662880909E-019   1.8654051945395855E-022
  0.20695364238410596        3.3382403117873898E-019   1.8665581673766679E-022
  0.20691082143596110        3.3402913906217364E-019   1.8677116144103972E-022
  0.20686801820438561        3.3423433029557215E-019   1.8688655357378320E-022
  0.20682523267838676        3.3443960489539285E-019   1.8700199314560315E-022
  0.20678246484698098        3.3464496287809429E-019   1.8711748016620539E-022
  0.20673971469919372        3.3485040426013461E-019   1.8723301464529569E-022
  0.20669698222405952        3.3505592905797155E-019   1.8734859659257984E-022
  0.20665426741062204        3.3526153728806291E-019   1.8746422601776378E-022
  0.20661157024793389        3.3546722896686580E-019   1.8757990293055309E-022
  0.20656889072505680        3.3567300411083758E-019   1.8769562734065367E-022
  0.20652622883106153        3.3587886273643509E-019   1.8781139925777120E-022
  0.20648358455502788        3.3608480486011492E-019   1.8792721869161141E-022
  0.20644095788604458        3.3629083049833336E-019   1.8804308565188004E-022
  0.20639834881320948        3.3649693966754681E-019   1.8815900014828279E-022
  0.20635575732562939        3.3670313238421081E-019   1.8827496219052536E-022
  0.20631318341242005        3.3690940866478123E-019   1.8839097178831339E-022
  0.20627062706270627        3.3711576852571329E-019   1.8850702895135253E-022
  0.20622808826562178        3.3732221198346230E-019   1.8862313368934849E-022
  0.20618556701030927        3.3752873905448311E-019   1.8873928601200680E-022
  0.20614306328592044        3.3773534975523015E-019   1.8885548592903316E-022
  0.20610057708161583        3.3794204410215811E-019   1.8897173345013311E-022
  0.20605810838656502        3.3814882211172091E-019   1.8908802858501225E-022
  0.20601565718994644        3.3835568380037253E-019   1.8920437134337617E-022
  0.20597322348094749        3.3856262918456667E-019   1.8932076173493042E-022
  0.20593080724876442        3.3876965828075659E-019   1.8943719976938048E-022
  0.20588840848260243        3.3897677110539552E-019   1.8955368545643198E-022
  0.20584602717167558        3.3918396767493634E-019   1.8967021880579034E-022
  0.20580366330520683        3.3939124800583174E-019   1.8978679982716104E-022
  0.20576131687242799        3.3959861211453413E-019   1.8990342853024965E-022
  0.20571898786257972        3.3980606001749560E-019   1.9002010492476153E-022
  0.20567667626491157        3.4001359173116799E-019   1.9013682902040229E-022
  0.20563438206868187        3.4022120727200312E-019   1.9025360082687719E-022
  0.20559210526315788        3.4042890665645233E-019   1.9037042035389169E-022
  0.20554984583761562        3.4063668990096672E-019   1.9048728761115134E-022
  0.20550760378133992        3.4084455702199730E-019   1.9060420260836135E-022
  0.20546537908362442        3.4105250803599468E-019   1.9072116535522713E-022
  0.20542317173377156        3.4126054295940920E-019   1.9083817586145407E-022
  0.20538098172109262        3.4146866180869119E-019   1.9095523413674763E-022
  0.20533880903490759        3.4167686460029045E-019   1.9107234019081293E-022
  0.20529665366454528        3.4188515135065673E-019   1.9118949403335547E-022
  0.20525451559934318        3.4209352207623939E-019   1.9130669567408047E-022
  0.20521239482864764        3.4230197679348762E-019   1.9142394512269316E-022
  0.20517029134181369        3.4251051551885035E-019   1.9154124238889894E-022
  0.20512820512820512        3.4271913826877622E-019   1.9165858748240293E-022
  0.20508613617719443        3.4292784505971369E-019   1.9177598041291055E-022
  0.20504408447816280        3.4313663590811106E-019   1.9189342119012686E-022
  0.20500205002050020        3.4334551083041612E-019   1.9201090982375718E-022
  0.20496003279360525        3.4355446984307654E-019   1.9212844632350663E-022
  0.20491803278688525        3.4376351296253982E-019   1.9224603069908048E-022
  0.20487604998975620        3.4397264020525311E-019   1.9236366296018388E-022
  0.20483408439164277        3.4418185158766341E-019   1.9248134311652191E-022
  0.20479213598197829        3.4439114712621731E-019   1.9259907117779983E-022
  0.20475020475020475        3.4460052683736132E-019   1.9271684715372262E-022
  0.20470829068577279        3.4480999073754174E-019   1.9283467105399552E-022
  0.20466639377814164        3.4501953884320428E-019   1.9295254288832356E-022
  0.20462451401677920        3.4522917117079487E-019   1.9307046266641186E-022
  0.20458265139116202        3.4543888773675890E-019   1.9318843039796548E-022
  0.20454080589077520        3.4564868855754150E-019   1.9330644609268947E-022
  0.20449897750511248        3.4585857364958769E-019   1.9342450976028886E-022
  0.20445716622367613        3.4606854302934223E-019   1.9354262141046866E-022
  0.20441537203597709        3.4627859671324943E-019   1.9366078105293389E-022
  0.20437359493153484        3.4648873471775364E-019   1.9377898869738954E-022
  0.20433183489987741        3.4669895705929885E-019   1.9389724435354061E-022
  0.20429009193054137        3.4690926375432858E-019   1.9401554803109212E-022
  0.20424836601307189        3.4711965481928649E-019   1.9413389973974887E-022
  0.20420665713702266        3.4733013027061578E-019   1.9425229948921597E-022
  0.20416496529195591        3.4754069012475936E-019   1.9437074728919814E-022
  0.20412329046744235        3.4775133439815995E-019   1.9448924314940048E-022
  0.20408163265306123        3.4796206310726018E-019   1.9460778707952775E-022
  0.20403999183840033        3.4817287626850206E-019   1.9472637908928498E-022
  0.20399836801305590        3.4838377389832783E-019   1.9484501918837682E-022
  0.20395676116663267        3.4859475601317899E-019   1.9496370738650829E-022
  0.20391517128874390        3.4880582262949718E-019   1.9508244369338415E-022
  0.20387359836901120        3.4901697376372352E-019   1.9520122811870925E-022
  0.20383204239706482        3.4922820943229915E-019   1.9532006067218833E-022
  0.20379050336254331        3.4943952965166472E-019   1.9543894136352629E-022
  0.20374898125509372        3.4965093443826079E-019   1.9555787020242784E-022
  0.20370747606437156        3.4986242380852758E-019   1.9567684719859770E-022
  0.20366598778004075        3.5007399777890507E-019   1.9579587236174071E-022
  0.20362451639177356        3.5028565636583308E-019   1.9591494570156155E-022
  0.20358306188925082        3.5049739958575098E-019   1.9603406722776491E-022
  0.20354162426216160        3.5070922745509831E-019   1.9615323695005556E-022
  0.20350020350020351        3.5092113999031379E-019   1.9627245487813815E-022
  0.20345879959308241        3.5113313720783644E-019   1.9639172102171735E-022
  0.20341741253051263        3.5134521912410456E-019   1.9651103539049780E-022
  0.20337604230221679        3.5155738575555649E-019   1.9663039799418416E-022
  0.20333468889792600        3.5176963711863032E-019   1.9674980884248112E-022
  0.20329335230737955        3.5198197322976378E-019   1.9686926794509327E-022
  0.20325203252032520        3.5219439410539443E-019   1.9698877531172507E-022
  0.20321072952651900        3.5240689976195960E-019   1.9710833095208131E-022
  0.20316944331572531        3.5261949021589625E-019   1.9722793487586645E-022
  0.20312817387771684        3.5283216548364117E-019   1.9734758709278510E-022
  0.20308692120227456        3.5304492558163092E-019   1.9746728761254170E-022
  0.20304568527918782        3.5325777052630183E-019   1.9758703644484092E-022
  0.20300446609825415        3.5347070033408996E-019   1.9770683359938718E-022
  0.20296326364927947        3.5368371502143102E-019   1.9782667908588500E-022
  0.20292207792207792        3.5389681460476064E-019   1.9794657291403884E-022
  0.20288090890647190        3.5410999910051410E-019   1.9806651509355326E-022
  0.20283975659229209        3.5432326852512650E-019   1.9818650563413266E-022
  0.20279862096937740        3.5453662289503258E-019   1.9830654454548151E-022
  0.20275750202757503        3.5475006222666706E-019   1.9842663183730416E-022
  0.20271639975674033        3.5496358653646406E-019   1.9854676751930504E-022
  0.20267531414673692        3.5517719584085767E-019   1.9866695160118858E-022
  0.20263424518743667        3.5539089015628190E-019   1.9878718409265920E-022
  0.20259319286871960        3.5560466949917024E-019   1.9890746500342119E-022
  0.20255215718047398        3.5581853388595591E-019   1.9902779434317898E-022
