 #Opacity coefficient HI (G2V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
  0.22331397945511389        1.5308912202630828E-026   5.6752860673530123E-023
  0.22326412145568209        1.5319057440302430E-026   5.6790699830265669E-023
  0.22321428571428573        1.5329207123433812E-026   5.6828555773625828E-023
  0.22316447221602320        1.5339361252970617E-026   5.6866428507316300E-023
  0.22311468094600626        1.5349519829858454E-026   5.6904318035042700E-023
  0.22306491188935981        1.5359682855042924E-026   5.6942224360510716E-023
  0.22301516503122212        1.5369850329469609E-026   5.6980147487425953E-023
  0.22296544035674470        1.5380022254084090E-026   5.7018087419494051E-023
  0.22291573785109228        1.5390198629831912E-026   5.7056044160420638E-023
  0.22286605749944283        1.5400379457658609E-026   5.7094017713911355E-023
  0.22281639928698752        1.5410564738509711E-026   5.7132008083671830E-023
  0.22276676319893071        1.5420754473330719E-026   5.7170015273407620E-023
  0.22271714922048999        1.5430948663067120E-026   5.7208039286824367E-023
  0.22266755733689603        1.5441147308664401E-026   5.7246080127627662E-023
  0.22261798753339271        1.5451350411068005E-026   5.7284137799523088E-023
  0.22256843979523702        1.5461557971223375E-026   5.7322212306216249E-023
  0.22251891410769917        1.5471769990075947E-026   5.7360303651412704E-023
  0.22246941045606228        1.5481986468571126E-026   5.7398411838818056E-023
  0.22241992882562278        1.5492207407654308E-026   5.7436536872137817E-023
  0.22237046920169001        1.5502432808270870E-026   5.7474678755077592E-023
  0.22232103156958649        1.5512662671366170E-026   5.7512837491342916E-023
  0.22227161591464770        1.5522896997885567E-026   5.7551013084639345E-023
  0.22222222222222221        1.5533135788774383E-026   5.7589205538672426E-023
  0.22217285047767163        1.5543379044977931E-026   5.7627414857147682E-023
  0.22212350066637052        1.5553626767441517E-026   5.7665641043770646E-023
  0.22207417277370642        1.5563878957110416E-026   5.7703884102246819E-023
  0.22202486678507993        1.5574135614929907E-026   5.7742144036281770E-023
  0.22197558268590456        1.5584396741845233E-026   5.7780420849580962E-023
  0.22192632046160674        1.5594662338801635E-026   5.7818714545849919E-023
  0.22187708009762591        1.5604932406744325E-026   5.7857025128794139E-023
  0.22182786157941436        1.5615206946618519E-026   5.7895352602119085E-023
  0.22177866489243736        1.5625485959369397E-026   5.7933696969530282E-023
  0.22172949002217296        1.5635769445942126E-026   5.7972058234733180E-023
  0.22168033695411218        1.5646057407281874E-026   5.8010436401433279E-023
  0.22163120567375885        1.5656349844333777E-026   5.8048831473336007E-023
  0.22158209616662974        1.5666646758042951E-026   5.8087243454146875E-023
  0.22153300841825432        1.5676948149354525E-026   5.8125672347571289E-023
  0.22148394241417496        1.5687254019213574E-026   5.8164118157314735E-023
  0.22143489813994685        1.5697564368565178E-026   5.8202580887082619E-023
  0.22138587558113793        1.5707879198354407E-026   5.8241060540580393E-023
  0.22133687472332891        1.5718198509526294E-026   5.8279557121513497E-023
  0.22128789555211331        1.5728522303025878E-026   5.8318070633587347E-023
  0.22123893805309736        1.5738850579798173E-026   5.8356601080507350E-023
  0.22119000221190002        1.5749183340788171E-026   5.8395148465978921E-023
  0.22114108801415303        1.5759520586940857E-026   5.8433712793707477E-023
  0.22109219544550077        1.5769862319201203E-026   5.8472294067398401E-023
  0.22104332449160036        1.5780208538514146E-026   5.8510892290757085E-023
  0.22099447513812154        1.5790559245824629E-026   5.8549507467488922E-023
  0.22094564737074679        1.5800914442077568E-026   5.8588139601299283E-023
  0.22089684117517119        1.5811274128217869E-026   5.8626788695893572E-023
  0.22084805653710246        1.5821638305190418E-026   5.8665454754977113E-023
  0.22079929344226099        1.5832006973940085E-026   5.8704137782255286E-023
  0.22075055187637968        1.5842380135411727E-026   5.8742837781433450E-023
  0.22070183182520414        1.5852757790550185E-026   5.8781554756216951E-023
  0.22065313327449249        1.5863139940300272E-026   5.8820288710311112E-023
  0.22060445621001545        1.5873526585606809E-026   5.8859039647421302E-023
  0.22055580061755625        1.5883917727414585E-026   5.8897807571252845E-023
  0.22050716648291069        1.5894313366668374E-026   5.8936592485511039E-023
  0.22045855379188711        1.5904713504312933E-026   5.8975394393901219E-023
  0.22040996253030637        1.5915118141293012E-026   5.9014213300128697E-023
  0.22036139268400176        1.5925527278553332E-026   5.9053049207898783E-023
  0.22031284423881911        1.5935940917038616E-026   5.9091902120916776E-023
  0.22026431718061673        1.5946359057693554E-026   5.9130772042887963E-023
  0.22021581149526537        1.5956781701462835E-026   5.9169658977517622E-023
  0.22016732716864817        1.5967208849291117E-026   5.9208562928511038E-023
  0.22011886418666080        1.5977640502123047E-026   5.9247483899573501E-023
  0.22007042253521128        1.5988076660903267E-026   5.9286421894410273E-023
  0.22002200220022003        1.5998517326576390E-026   5.9325376916726583E-023
  0.21997360316761988        1.6008962500087019E-026   5.9364348970227766E-023
  0.21992522542335605        1.6019412182379742E-026   5.9403338058618980E-023
  0.21987686895338610        1.6029866374399130E-026   5.9442344185605524E-023
  0.21982853374367992        1.6040325077089738E-026   5.9481367354892616E-023
  0.21978021978021978        1.6050788291396099E-026   5.9520407570185495E-023
  0.21973192704900021        1.6061256018262736E-026   5.9559464835189403E-023
  0.21968365553602812        1.6071728258634167E-026   5.9598539153609520E-023
  0.21963540522732264        1.6082205013454875E-026   5.9637630529151076E-023
  0.21958717610891523        1.6092686283669340E-026   5.9676738965519311E-023
  0.21953896816684962        1.6103172070222015E-026   5.9715864466419360E-023
  0.21949078138718173        1.6113662374057353E-026   5.9755007035556464E-023
  0.21944261575597981        1.6124157196119776E-026   5.9794166676635815E-023
  0.21939447125932426        1.6134656537353700E-026   5.9833343393362572E-023
  0.21934634788330773        1.6145160398703519E-026   5.9872537189441928E-023
  0.21929824561403508        1.6155668781113615E-026   5.9911748068579042E-023
  0.21925016443762332        1.6166181685528354E-026   5.9950976034479072E-023
  0.21920210434020165        1.6176699112892086E-026   5.9990221090847211E-023
  0.21915406530791146        1.6187221064149140E-026   6.0029483241388547E-023
  0.21910604732690622        1.6197747540243839E-026   6.0068762489808285E-023
  0.21905805038335158        1.6208278542120484E-026   6.0108058839811548E-023
  0.21901007446342532        1.6218814070723361E-026   6.0147372295103436E-023
  0.21896211955331726        1.6229354126996729E-026   6.0186702859389130E-023
  0.21891418563922943        1.6239898711884868E-026   6.0226050536373717E-023
  0.21886627270737580        1.6250447826331992E-026   6.0265415329762322E-023
  0.21881838074398249        1.6261001471282340E-026   6.0304797243260030E-023
  0.21877050973528769        1.6271559647680110E-026   6.0344196280572002E-023
  0.21872265966754156        1.6282122356469497E-026   6.0383612445403253E-023
  0.21867483052700634        1.6292689598594676E-026   6.0423045741458954E-023
  0.21862702229995629        1.6303261374999811E-026   6.0462496172444145E-023
  0.21857923497267759        1.6313837686629042E-026   6.0501963742063891E-023
  0.21853146853146854        1.6324418534426499E-026   6.0541448454023314E-023
  0.21848372296263929        1.6335003919336296E-026   6.0580950312027432E-023
  0.21843599825251200        1.6345593842302523E-026   6.0620469319781332E-023
  0.21838829438742083        1.6356188304269265E-026   6.0660005480990043E-023
  0.21834061135371180        1.6366787306180592E-026   6.0699558799358653E-023
  0.21829294913774286        1.6377390848980552E-026   6.0739129278592167E-023
  0.21824530772588388        1.6387998933613173E-026   6.0778716922395637E-023
  0.21819768710451670        1.6398611561022480E-026   6.0818321734474070E-023
  0.21815008726003490        1.6409228732152466E-026   6.0857943718532528E-023
  0.21810250817884405        1.6419850447947125E-026   6.0897582878276019E-023
  0.21805494984736154        1.6430476709350432E-026   6.0937239217409522E-023
  0.21800741225201656        1.6441107517306335E-026   6.0976912739638056E-023
  0.21795989537925023        1.6451742872758771E-026   6.1016603448666673E-023
  0.21791239921551536        1.6462382776651673E-026   6.1056311348200272E-023
  0.21786492374727670        1.6473027229928940E-026   6.1096036441943895E-023
  0.21781746896101067        1.6483676233534467E-026   6.1135778733602534E-023
  0.21777003484320556        1.6494329788412128E-026   6.1175538226881136E-023
  0.21772262138036141        1.6504987895505791E-026   6.1215314925484660E-023
  0.21767522855898999        1.6515650555759292E-026   6.1255108833118112E-023
  0.21762785636561480        1.6526317770116466E-026   6.1294919953486425E-023
  0.21758050478677110        1.6536989539521125E-026   6.1334748290294523E-023
  0.21753317380900589        1.6547665864917064E-026   6.1374593847247376E-023
  0.21748586341887777        1.6558346747248063E-026   6.1414456628049943E-023
  0.21743857360295715        1.6569032187457897E-026   6.1454336636407135E-023
  0.21739130434782608        1.6579722186490309E-026   6.1494233876023863E-023
  0.21734405564007825        1.6590416745289036E-026   6.1534148350605062E-023
  0.21729682746631898        1.6601115864797800E-026   6.1574080063855643E-023
  0.21724961981316532        1.6611819545960290E-026   6.1614029019480518E-023
  0.21720243266724587        1.6622527789720212E-026   6.1653995221184598E-023
  0.21715526601520088        1.6633240597021225E-026   6.1693978672672748E-023
  0.21710811984368214        1.6643957968806993E-026   6.1733979377649889E-023
  0.21706099413935315        1.6654679906021152E-026   6.1773997339820888E-023
  0.21701388888888890        1.6665406409607331E-026   6.1814032562890631E-023
  0.21696680407897592        1.6676137480509130E-026   6.1854085050563972E-023
  0.21691973969631237        1.6686873119670145E-026   6.1894154806545821E-023
  0.21687269572760789        1.6697613328033959E-026   6.1934241834540984E-023
  0.21682567215958370        1.6708358106544130E-026   6.1974346138254337E-023
  0.21677866897897247        1.6719107456144203E-026   6.2014467721390733E-023
  0.21673168617251842        1.6729861377777704E-026   6.2054606587655012E-023
  0.21668472372697725        1.6740619872388159E-026   6.2094762740751992E-023
  0.21663778162911612        1.6751382940919057E-026   6.2134936184386526E-023
  0.21659085986571366        1.6762150584313885E-026   6.2175126922263430E-023
  0.21654395842355997        1.6772922803516109E-026   6.2215334958087499E-023
  0.21649707728945658        1.6783699599469181E-026   6.2255560295563573E-023
  0.21645021645021645        1.6794480973116536E-026   6.2295802938396458E-023
  0.21640337589266392        1.6805266925401593E-026   6.2336062890290936E-023
  0.21635655560363479        1.6816057457267757E-026   6.2376340154951788E-023
  0.21630975556997620        1.6826852569658426E-026   6.2416634736083845E-023
  0.21626297577854672        1.6837652263516959E-026   6.2456946637391852E-023
  0.21621621621621623        1.6848456539786719E-026   6.2497275862580604E-023
  0.21616947686986598        1.6859265399411047E-026   6.2537622415354847E-023
  0.21612275772638859        1.6870078843333276E-026   6.2577986299419375E-023
  0.21607605877268798        1.6880896872496702E-026   6.2618367518478900E-023
  0.21602937999567942        1.6891719487844631E-026   6.2658766076238227E-023
  0.21598272138228941        1.6902546690320343E-026   6.2699181976402056E-023
  0.21593608291945585        1.6913378480867088E-026   6.2739615222675157E-023
  0.21588946459412781        1.6924214860428129E-026   6.2780065818762241E-023
  0.21584286639326569        1.6935055829946688E-026   6.2820533768368045E-023
  0.21579628830384118        1.6945901390365983E-026   6.2861019075197290E-023
  0.21574973031283712        1.6956751542629214E-026   6.2901521742954700E-023
  0.21570319240724764        1.6967606287679570E-026   6.2942041775344964E-023
  0.21565667457407806        1.6978465626460219E-026   6.2982579176072792E-023
  0.21561017680034497        1.6989329559914306E-026   6.3023133948842885E-023
  0.21556369907307610        1.7000198088984975E-026   6.3063706097359942E-023
  0.21551724137931033        1.7011071214615348E-026   6.3104295625328628E-023
  0.21547080370609784        1.7021948937748535E-026   6.3144902536453642E-023
  0.21542438604049979        1.7032831259327616E-026   6.3185526834439637E-023
  0.21537798836958863        1.7043718180295672E-026   6.3226168522991302E-023
  0.21533161068044790        1.7054609701595767E-026   6.3266827605813264E-023
  0.21528525296017223        1.7065505824170934E-026   6.3307504086610226E-023
  0.21523891519586741        1.7076406548964210E-026   6.3348197969086802E-023
  0.21519259737465032        1.7087311876918606E-026   6.3388909256947647E-023
  0.21514629948364888        1.7098221808977114E-026   6.3429637953897390E-023
  0.21510002151000215        1.7109136346082716E-026   6.3470384063640659E-023
  0.21505376344086022        1.7120055489178382E-026   6.3511147589882108E-023
  0.21500752526338421        1.7130979239207054E-026   6.3551928536326307E-023
  0.21496130696474636        1.7141907597111673E-026   6.3592726906677932E-023
  0.21491510853212981        1.7152840563835150E-026   6.3633542704641553E-023
  0.21486892995272883        1.7163778140320393E-026   6.3674375933921754E-023
  0.21482277121374865        1.7174720327510283E-026   6.3715226598223162E-023
  0.21477663230240548        1.7185667126347700E-026   6.3756094701250338E-023
  0.21473051320592657        1.7196618537775490E-026   6.3796980246707897E-023
  0.21468441391155002        1.7207574562736502E-026   6.3837883238300412E-023
  0.21463833440652499        1.7218535202173556E-026   6.3878803679732416E-023
  0.21459227467811159        1.7229500457029458E-026   6.3919741574708527E-023
  0.21454623471358078        1.7240470328246999E-026   6.3960696926933258E-023
  0.21450021450021450        1.7251444816768964E-026   6.4001669740111213E-023
  0.21445421402530560        1.7262423923538108E-026   6.4042660017946893E-023
  0.21440823327615779        1.7273407649497183E-026   6.4083667764144844E-023
  0.21436227224008575        1.7284395995588913E-026   6.4124692982409626E-023
  0.21431633090441490        1.7295388962756021E-026   6.4165735676445761E-023
  0.21427040925648169        1.7306386551941196E-026   6.4206795849957773E-023
  0.21422450728363324        1.7317388764087124E-026   6.4247873506650174E-023
  0.21417862497322768        1.7328395600136474E-026   6.4288968650227464E-023
  0.21413276231263384        1.7339407061031898E-026   6.4330081284394178E-023
  0.21408691928923143        1.7350423147716036E-026   6.4371211412854792E-023
  0.21404109589041095        1.7361443861131502E-026   6.4412359039313818E-023
  0.21399529210357371        1.7372469202220904E-026   6.4453524167475744E-023
  0.21394950791613179        1.7383499171926833E-026   6.4494706801045012E-023
  0.21390374331550802        1.7394533771191864E-026   6.4535906943726155E-023
  0.21385799828913601        1.7405573000958547E-026   6.4577124599223605E-023
  0.21381227282446014        1.7416616862169441E-026   6.4618359771241849E-023
  0.21376656690893545        1.7427665355767051E-026   6.4659612463485316E-023
  0.21372088053002777        1.7438718482693906E-026   6.4700882679658506E-023
  0.21367521367521367        1.7449776243892485E-026   6.4742170423465814E-023
  0.21362956633198035        1.7460838640305290E-026   6.4783475698611715E-023
  0.21358393848782573        1.7471905672874771E-026   6.4824798508800617E-023
  0.21353833013025839        1.7482977342543376E-026   6.4866138857736982E-023
  0.21349274124679760        1.7494053650253541E-026   6.4907496749125206E-023
  0.21344717182497333        1.7505134596947686E-026   6.4948872186669718E-023
  0.21340162185232608        1.7516220183568209E-026   6.4990265174074936E-023
  0.21335609131640709        1.7527310411057495E-026   6.5031675715045253E-023
  0.21331058020477817        1.7538405280357924E-026   6.5073103813285052E-023
  0.21326508850501172        1.7549504792411838E-026   6.5114549472498763E-023
  0.21321961620469082        1.7560608948161587E-026   6.5156012696390755E-023
  0.21317416329140909        1.7571717748549489E-026   6.5197493488665400E-023
  0.21312872975277067        1.7582831194517856E-026   6.5238991853027092E-023
  0.21308331557639038        1.7593949287008976E-026   6.5280507793180201E-023
  0.21303792074989347        1.7605072026965126E-026   6.5322041312829051E-023
  0.21299254526091588        1.7616199415328578E-026   6.5363592415678060E-023
  0.21294718909710392        1.7627331453041564E-026   6.5405161105431550E-023
  0.21290185224611455        1.7638468141046318E-026   6.5446747385793870E-023
  0.21285653469561516        1.7649609480285057E-026   6.5488351260469332E-023
  0.21281123643328367        1.7660755471699980E-026   6.5529972733162304E-023
  0.21276595744680851        1.7671906116233269E-026   6.5571611807577124E-023
  0.21272069772388855        1.7683061414827089E-026   6.5613268487418103E-023
  0.21267545725223308        1.7694221368423598E-026   6.5654942776389541E-023
  0.21263023601956199        1.7705385977964930E-026   6.5696634678195749E-023
  0.21258503401360543        1.7716555244393200E-026   6.5738344196541064E-023
  0.21253985122210414        1.7727729168650523E-026   6.5780071335129750E-023
  0.21249468763280918        1.7738907751678985E-026   6.5821816097666107E-023
  0.21244954323348206        1.7750090994420650E-026   6.5863578487854446E-023
  0.21240441801189464        1.7761278897817597E-026   6.5905358509399010E-023
  0.21235931195582927        1.7772471462811854E-026   6.5947156166004122E-023
  0.21231422505307856        1.7783668690345452E-026   6.5988971461374011E-023
  0.21226915729144555        1.7794870581360399E-026   6.6030804399212954E-023
  0.21222410865874364        1.7806077136798701E-026   6.6072654983225227E-023
  0.21217907914279652        1.7817288357602326E-026   6.6114523217115049E-023
  0.21213406873143828        1.7828504244713248E-026   6.6156409104586684E-023
  0.21208907741251326        1.7839724799073413E-026   6.6198312649344373E-023
  0.21204410517387617        1.7850950021624756E-026   6.6240233855092335E-023
  0.21199915200339198        1.7862179913309194E-026   6.6282172725534822E-023
  0.21195421788893598        1.7873414475068633E-026   6.6324129264376040E-023
  0.21190930281839374        1.7884653707844954E-026   6.6366103475320230E-023
  0.21186440677966101        1.7895897612580034E-026   6.6408095362071576E-023
  0.21181952976064394        1.7907146190215720E-026   6.6450104928334272E-023
  0.21177467174925879        1.7918399441693869E-026   6.6492132177812558E-023
  0.21172983273343213        1.7929657367956291E-026   6.6534177114210606E-023
  0.21168501270110077        1.7940919969944799E-026   6.6576239741232586E-023
  0.21164021164021163        1.7952187248601188E-026   6.6618320062582728E-023
  0.21159542953872196        1.7963459204867233E-026   6.6660418081965132E-023
  0.21155066638459910        1.7974735839684701E-026   6.6702533803084051E-023
  0.21150592216582065        1.7986017153995343E-026   6.6744667229643609E-023
  0.21146119687037429        1.7997303148740874E-026   6.6786818365347954E-023
  0.21141649048625794        1.8008593824863022E-026   6.6828987213901243E-023
  0.21137180300147959        1.8019889183303487E-026   6.6871173779007661E-023
  0.21132713440405748        1.8031189225003950E-026   6.6913378064371271E-023
  0.21128248468201985        1.8042493950906085E-026   6.6955600073696304E-023
  0.21123785382340515        1.8053803361951540E-026   6.6997839810686823E-023
  0.21119324181626187        1.8065117459081950E-026   6.7040097279046954E-023
  0.21114864864864866        1.8076436243238954E-026   6.7082372482480843E-023
  0.21110407430863415        1.8087759715364137E-026   6.7124665424692591E-023
  0.21105951878429718        1.8099087876399106E-026   6.7166976109386286E-023
  0.21101498206372651        1.8110420727285430E-026   6.7209304540266052E-023
  0.21097046413502110        1.8121758268964665E-026   6.7251650721035953E-023
  0.21092596498628982        1.8133100502378362E-026   6.7294014655400138E-023
  0.21088148460565162        1.8144447428468056E-026   6.7336396347062623E-023
  0.21083702298123549        1.8155799048175251E-026   6.7378795799727487E-023
  0.21079258010118043        1.8167155362441444E-026   6.7421213017098863E-023
  0.21074815595363541        1.8178516372208129E-026   6.7463648002880771E-023
  0.21070375052675938        1.8189882078416755E-026   6.7506100760777275E-023
  0.21065936380872130        1.8201252482008786E-026   6.7548571294492417E-023
  0.21061499578770007        1.8212627583925658E-026   6.7591059607730262E-023
  0.21057064645188461        1.8224007385108784E-026   6.7633565704194851E-023
  0.21052631578947367        1.8235391886499574E-026   6.7676089587590237E-023
  0.21048200378867607        1.8246781089039416E-026   6.7718631261620391E-023
  0.21043771043771045        1.8258174993669683E-026   6.7761190729989391E-023
  0.21039343572480540        1.8269573601331736E-026   6.7803767996401242E-023
  0.21034917963819941        1.8280976912966916E-026   6.7846363064559962E-023
  0.21030494216614090        1.8292384929516550E-026   6.7888975938169546E-023
  0.21026072329688814        1.8303797651921942E-026   6.7931606620933988E-023
  0.21021652301870927        1.8315215081124401E-026   6.7974255116557294E-023
  0.21017234131988230        1.8326637218065199E-026   6.8016921428743483E-023
  0.21012817818869511        1.8338064063685609E-026   6.8059605561196478E-023
  0.21008403361344538        1.8349495618926862E-026   6.8102307517620286E-023
  0.21003990758244068        1.8360931884730211E-026   6.8145027301718912E-023
  0.20999580008399832        1.8372372862036868E-026   6.8187764917196269E-023
  0.20995171110644550        1.8383818551788034E-026   6.8230520367756363E-023
  0.20990764063811923        1.8395268954924898E-026   6.8273293657103107E-023
  0.20986358866736621        1.8406724072388636E-026   6.8316084788940482E-023
  0.20981955518254300        1.8418183905120393E-026   6.8358893766972413E-023
  0.20977554017201594        1.8429648454061318E-026   6.8401720594902836E-023
  0.20973154362416108        1.8441117720152532E-026   6.8444565276435698E-023
  0.20968756552736423        1.8452591704335156E-026   6.8487427815274922E-023
  0.20964360587002095        1.8464070407550266E-026   6.8530308215124410E-023
  0.20959966464053659        1.8475553830738956E-026   6.8573206479688109E-023
  0.20955574182732606        1.8487041974842282E-026   6.8616122612669907E-023
  0.20951183741881416        1.8498534840801293E-026   6.8659056617773693E-023
  0.20946795140343527        1.8510032429557021E-026   6.8702008498703379E-023
  0.20942408376963351        1.8521534742050481E-026   6.8744978259162866E-023
  0.20938023450586266        1.8533041779222680E-026   6.8787965902856019E-023
  0.20933640360058614        1.8544553542014596E-026   6.8830971433486727E-023
  0.20929259104227710        1.8556070031367199E-026   6.8873994854758865E-023
  0.20924879681941830        1.8567591248221458E-026   6.8917036170376312E-023
  0.20920502092050208        1.8579117193518293E-026   6.8960095384042897E-023
  0.20916126333403054        1.8590647868198631E-026   6.9003172499462521E-023
  0.20911752404851527        1.8602183273203396E-026   6.9046267520339013E-023
  0.20907380305247752        1.8613723409473463E-026   6.9089380450376227E-023
  0.20903010033444816        1.8625268277949717E-026   6.9132511293277946E-023
  0.20898641588296760        1.8636817879573021E-026   6.9175660052748093E-023
  0.20894274968658588        1.8648372215284215E-026   6.9218826732490452E-023
  0.20889910173386256        1.8659931286024136E-026   6.9262011336208829E-023
  0.20885547201336674        1.8671495092733592E-026   6.9305213867607077E-023
  0.20881186051367717        1.8683063636353389E-026   6.9348434330388979E-023
  0.20876826722338204        1.8694636917824309E-026   6.9391672728258342E-023
  0.20872469213107911        1.8706214938087126E-026   6.9434929064918983E-023
  0.20868113522537562        1.8717797698082578E-026   6.9478203344074674E-023
  0.20863759649488839        1.8729385198751415E-026   6.9521495569429210E-023
  0.20859407592824364        1.8740977441034359E-026   6.9564805744686396E-023
  0.20855057351407716        1.8752574425872119E-026   6.9608133873549969E-023
  0.20850708924103420        1.8764176154205375E-026   6.9651479959723734E-023
  0.20846362309776945        1.8775782626974808E-026   6.9694844006911441E-023
  0.20842017507294705        1.8787393845121085E-026   6.9738226018816847E-023
  0.20837674515524068        1.8799009809584845E-026   6.9781625999143678E-023
  0.20833333333333334        1.8810630521306717E-026   6.9825043951595738E-023
  0.20828993959591752        1.8822255981227319E-026   6.9868479879876730E-023
  0.20824656393169513        1.8833886190287240E-026   6.9911933787690400E-023
  0.20820320632937747        1.8845521149427076E-026   6.9955405678740485E-023
  0.20815986677768525        1.8857160859587384E-026   6.9998895556730697E-023
  0.20811654526534859        1.8868805321708721E-026   7.0042403425364771E-023
  0.20807324178110695        1.8880454536731619E-026   7.0085929288346396E-023
  0.20802995631370919        1.8892108505596608E-026   7.0129473149379309E-023
  0.20798668885191349        1.8903767229244184E-026   7.0173035012167198E-023
  0.20794343938448742        1.8915430708614843E-026   7.0216614880413740E-023
  0.20790020790020791        1.8927098944649051E-026   7.0260212757822648E-023
  0.20785699438786115        1.8938771938287283E-026   7.0303828648097610E-023
  0.20781379883624274        1.8950449690469967E-026   7.0347462554942315E-023
  0.20777062123415749        1.8962132202137543E-026   7.0391114482060393E-023
  0.20772746157041960        1.8973819474230412E-026   7.0434784433155545E-023
  0.20768431983385255        1.8985511507688980E-026   7.0478472411931413E-023
  0.20764119601328904        1.8997208303453635E-026   7.0522178422091674E-023
  0.20759809009757110        1.9008909862464728E-026   7.0565902467339969E-023
  0.20755500207555003        1.9020616185662616E-026   7.0609644551379940E-023
  0.20751193193608633        1.9032327273987642E-026   7.0653404677915217E-023
  0.20746887966804980        1.9044043128380112E-026   7.0697182850649466E-023
  0.20742584526031943        1.9055763749780348E-026   7.0740979073286270E-023
  0.20738282870178348        1.9067489139128621E-026   7.0784793349529294E-023
  0.20733982998133940        1.9079219297365221E-026   7.0828625683082121E-023
  0.20729684908789386        1.9090954225430397E-026   7.0872476077648381E-023
  0.20725388601036268        1.9102693924264393E-026   7.0916344536931669E-023
  0.20721094073767096        1.9114438394807433E-026   7.0960231064635603E-023
  0.20716801325875284        1.9126187637999740E-026   7.1004135664463742E-023
  0.20712510356255179        1.9137941654781496E-026   7.1048058340119694E-023
  0.20708221163802029        1.9149700446092895E-026   7.1091999095307053E-023
  0.20703933747412009        1.9161464012874101E-026   7.1135957933729355E-023
  0.20699648105982199        1.9173232356065253E-026   7.1179934859090230E-023
  0.20695364238410596        1.9185005476606501E-026   7.1223929875093179E-023
  0.20691082143596110        1.9196783375437952E-026   7.1267942985441808E-023
  0.20686801820438561        1.9208566053499713E-026   7.1311974193839666E-023
  0.20682523267838676        1.9220353511731878E-026   7.1356023503990287E-023
  0.20678246484698098        1.9232145751074517E-026   7.1400090919597197E-023
  0.20673971469919372        1.9243942772467691E-026   7.1444176444363990E-023
  0.20669698222405952        1.9255744576851427E-026   7.1488280081994120E-023
  0.20665426741062204        1.9267551165165772E-026   7.1532401836191170E-023
  0.20661157024793389        1.9279362538350724E-026   7.1576541710658664E-023
  0.20656889072505680        1.9291178697346282E-026   7.1620699709100068E-023
  0.20652622883106153        1.9302999643092433E-026   7.1664875835218917E-023
  0.20648358455502788        1.9314825376529135E-026   7.1709070092718713E-023
  0.20644095788604458        1.9326655898596338E-026   7.1753282485302957E-023
  0.20639834881320948        1.9338491210233980E-026   7.1797513016675136E-023
  0.20635575732562939        1.9350331312381977E-026   7.1841761690538729E-023
  0.20631318341242005        1.9362176205980229E-026   7.1886028510597224E-023
  0.20627062706270627        1.9374025891968628E-026   7.1930313480554098E-023
  0.20622808826562178        1.9385880371287053E-026   7.1974616604112830E-023
  0.20618556701030927        1.9397739644875353E-026   7.2018937884976837E-023
  0.20614306328592044        1.9409603713673368E-026   7.2063277326849620E-023
  0.20610057708161583        1.9421472578620931E-026   7.2107634933434657E-023
  0.20605810838656502        1.9433346240657845E-026   7.2152010708435318E-023
  0.20601565718994644        1.9445224700723918E-026   7.2196404655555081E-023
  0.20597322348094749        1.9457107959758920E-026   7.2240816778497400E-023
  0.20593080724876442        1.9468996018702611E-026   7.2285247080965658E-023
  0.20588840848260243        1.9480888878494754E-026   7.2329695566663320E-023
  0.20584602717167558        1.9492786540075076E-026   7.2374162239293794E-023
  0.20580366330520683        1.9504689004383299E-026   7.2418647102560497E-023
  0.20576131687242799        1.9516596272359116E-026   7.2463150160166801E-023
  0.20571898786257972        1.9528508344942226E-026   7.2507671415816159E-023
  0.20567667626491157        1.9540425223072295E-026   7.2552210873211944E-023
  0.20563438206868187        1.9552346907688981E-026   7.2596768536057515E-023
  0.20559210526315788        1.9564273399731930E-026   7.2641344408056314E-023
  0.20554984583761562        1.9576204700140766E-026   7.2685938492911653E-023
  0.20550760378133992        1.9588140809855092E-026   7.2730550794326986E-023
  0.20546537908362442        1.9600081729814515E-026   7.2775181316005591E-023
  0.20542317173377156        1.9612027460958603E-026   7.2819830061650887E-023
  0.20538098172109262        1.9623978004226932E-026   7.2864497034966243E-023
  0.20533880903490759        1.9635933360559052E-026   7.2909182239654963E-023
  0.20529665366454528        1.9647893530894482E-026   7.2953885679420416E-023
  0.20525451559934318        1.9659858516172755E-026   7.2998607357965927E-023
  0.20521239482864764        1.9671828317333363E-026   7.3043347278994845E-023
  0.20517029134181369        1.9683802935315804E-026   7.3088105446210494E-023
  0.20512820512820512        1.9695782371059546E-026   7.3132881863316209E-023
  0.20508613617719443        1.9707766625504041E-026   7.3177676534015280E-023
  0.20504408447816280        1.9719755699588738E-026   7.3222489462011020E-023
  0.20500205002050020        1.9731749594253060E-026   7.3267320651006765E-023
  0.20496003279360525        1.9743748310436415E-026   7.3312170104705792E-023
  0.20491803278688525        1.9755751849078210E-026   7.3357037826811379E-023
  0.20487604998975620        1.9767760211117808E-026   7.3401923821026862E-023
  0.20483408439164277        1.9779773397494581E-026   7.3446828091055482E-023
  0.20479213598197829        1.9791791409147881E-026   7.3491750640600542E-023
  0.20475020475020475        1.9803814247017038E-026   7.3536691473365283E-023
  0.20470829068577279        1.9815841912041376E-026   7.3581650593052982E-023
  0.20466639377814164        1.9827874405160189E-026   7.3626628003366940E-023
  0.20462451401677920        1.9839911727312780E-026   7.3671623708010365E-023
